Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-1605,2023-05-21,2023-05-24,Second Class,CG-32900,Customer 424,Consumer,United States,City 65,New York,East,TEC-1523,Furniture,Chairs,Chairs Product 9,113.42,6,0.15,5.93
US-1606,2022-12-12,2022-12-15,First Class,CG-56562,Customer 394,Home Office,United States,City 6,New York,East,TEC-5382,Furniture,Chairs,Chairs Product 20,192.24,4,0.2,22.26
US-1607,2023-12-08,2023-12-09,Standard Class,CG-83724,Customer 22,Corporate,United States,City 65,California,West,TEC-2727,Office Supplies,Art,Art Product 22,85.25,8,0.0,16.61
US-1608,2023-10-08,2023-10-15,Same Day,CG-23014,Customer 79,Home Office,United States,City 83,Illinois,Central,TEC-6959,Technology,Phones,Phones Product 43,365.3,5,0.2,59.89
US-1609,2022-05-22,2022-05-25,First Class,CG-76194,Customer 88,Consumer,United States,City 11,Alabama,South,TEC-5358,Technology,Phones,Phones Product 48,332.93,4,0.2,85.65
US-1610,2023-03-01,2023-03-03,Same Day,CG-64186,Customer 471,Home Office,United States,City 53,Florida,East,TEC-8516,Furniture,Bookcases,Bookcases Product 67,121.86,7,0.1,11.26
US-1611,2023-11-30,2023-12-01,First Class,CG-51262,Customer 206,Consumer,United States,City 99,North Carolina,South,TEC-3692,Furniture,Chairs,Chairs Product 56,395.07,9,0.0,38.14
US-1612,2022-03-04,2022-03-08,Same Day,CG-99243,Customer 359,Home Office,United States,City 71,New York,East,TEC-5986,Furniture,Chairs,Chairs Product 93,272.21,9,0.15,20.36
US-1613,2022-11-18,2022-11-24,Second Class,CG-81358,Customer 320,Home Office,United States,City 80,Illinois,Central,TEC-8244,Furniture,Chairs,Chairs Product 90,306.57,7,0.2,22.72
US-1614,2022-12-20,2022-12-23,Same Day,CG-26515,Customer 267,Consumer,United States,City 70,Pennsylvania,East,TEC-5651,Office Supplies,Binders,Binders Product 28,148.19,1,0.25,37.44
US-1615,2022-04-06,2022-04-07,First Class,CG-41632,Customer 427,Home Office,United States,City 100,Ohio,Central,TEC-5979,Office Supplies,Art,Art Product 93,72.13,3,0.0,2.73
US-1616,2023-03-09,2023-03-10,Standard Class,CG-95322,Customer 482,Corporate,United States,City 16,Oregon,West,TEC-8352,Office Supplies,Paper,Paper Product 39,95.59,9,0.15,26.27
US-1617,2023-08-10,2023-08-16,Second Class,CG-55919,Customer 154,Consumer,United States,City 37,Tennessee,South,TEC-3293,Office Supplies,Paper,Paper Product 92,59.82,10,0.25,13.06
US-1618,2023-01-22,2023-01-24,First Class,CG-69547,Customer 51,Corporate,United States,City 19,New York,East,TEC-7974,Office Supplies,Art,Art Product 53,183.89,9,0.25,15.96
US-1619,2022-03-25,2022-03-26,First Class,CG-98712,Customer 270,Corporate,United States,City 52,North Carolina,South,TEC-9502,Technology,Phones,Phones Product 100,613.8,4,0.2,142.04
US-1620,2023-02-09,2023-02-16,Second Class,CG-28919,Customer 259,Corporate,United States,City 17,Alabama,South,TEC-8942,Furniture,Bookcases,Bookcases Product 92,243.13,8,0.2,17.47
US-1621,2023-04-14,2023-04-20,Second Class,CG-83272,Customer 190,Corporate,United States,City 16,Washington,West,TEC-7694,Technology,Accessories,Accessories Product 15,383.66,8,0.0,38.08
US-1622,2022-05-04,2022-05-07,First Class,CG-59081,Customer 156,Home Office,United States,City 38,Texas,Central,TEC-8961,Furniture,Bookcases,Bookcases Product 4,202.61,3,0.0,6.29
US-1623,2022-05-27,2022-05-29,Same Day,CG-10273,Customer 63,Corporate,United States,City 71,Georgia,South,TEC-6712,Technology,Accessories,Accessories Product 9,506.82,5,0.1,56.51
US-1624,2022-02-15,2022-02-22,Second Class,CG-28156,Customer 259,Corporate,United States,City 82,Michigan,Central,TEC-8551,Furniture,Tables,Tables Product 98,335.07,7,0.2,5.95
US-1625,2023-04-06,2023-04-10,Same Day,CG-40516,Customer 461,Consumer,United States,City 51,Pennsylvania,East,TEC-6554,Office Supplies,Binders,Binders Product 70,116.54,10,0.25,19.81
US-1626,2022-02-16,2022-02-22,First Class,CG-83537,Customer 331,Consumer,United States,City 16,Texas,Central,TEC-2395,Office Supplies,Binders,Binders Product 25,10.0,1,0.25,1.42
US-1627,2023-09-26,2023-09-27,Second Class,CG-12486,Customer 141,Corporate,United States,City 27,Washington,West,TEC-5018,Office Supplies,Art,Art Product 91,161.38,9,0.0,7.65
US-1628,2023-08-17,2023-08-24,Standard Class,CG-54558,Customer 224,Home Office,United States,City 24,Michigan,Central,TEC-7798,Furniture,Chairs,Chairs Product 4,550.89,1,0.2,53.3
US-1629,2023-06-25,2023-06-27,First Class,CG-28878,Customer 94,Consumer,United States,City 33,Texas,Central,TEC-2468,Furniture,Tables,Tables Product 20,194.25,2,0.25,15.11
US-1630,2022-11-11,2022-11-12,Standard Class,CG-49062,Customer 200,Home Office,United States,City 13,New York,East,TEC-6243,Furniture,Bookcases,Bookcases Product 19,383.75,6,0.1,31.87
US-1631,2023-02-27,2023-03-06,Second Class,CG-74615,Customer 261,Consumer,United States,City 97,Georgia,South,TEC-9264,Furniture,Tables,Tables Product 50,380.81,4,0.1,16.44
US-1632,2022-04-28,2022-05-02,Standard Class,CG-63411,Customer 325,Home Office,United States,City 30,Michigan,Central,TEC-1305,Furniture,Chairs,Chairs Product 35,325.4,7,0.0,7.63
US-1633,2023-07-22,2023-07-27,Same Day,CG-68455,Customer 43,Home Office,United States,City 82,Washington,West,TEC-9199,Office Supplies,Art,Art Product 27,94.44,3,0.15,6.21
US-1634,2022-05-26,2022-05-30,Standard Class,CG-10131,Customer 417,Home Office,United States,City 60,Florida,East,TEC-5739,Furniture,Bookcases,Bookcases Product 84,189.67,7,0.25,24.55
US-1635,2022-06-21,2022-06-24,Second Class,CG-86697,Customer 431,Home Office,United States,City 66,Tennessee,South,TEC-5609,Technology,Phones,Phones Product 6,718.26,5,0.2,129.62
US-1636,2022-06-15,2022-06-22,Second Class,CG-82938,Customer 144,Consumer,United States,City 56,Oregon,West,TEC-4454,Office Supplies,Art,Art Product 79,45.38,7,0.0,4.58
US-1637,2023-06-01,2023-06-03,First Class,CG-54778,Customer 108,Home Office,United States,City 59,Ohio,Central,TEC-6381,Furniture,Bookcases,Bookcases Product 3,481.96,8,0.15,41.29
US-1638,2023-12-10,2023-12-14,Same Day,CG-61483,Customer 276,Consumer,United States,City 11,Nevada,West,TEC-2270,Technology,Accessories,Accessories Product 69,963.87,1,0.1,163.54
US-1639,2022-02-01,2022-02-05,Second Class,CG-11105,Customer 64,Corporate,United States,City 60,Oregon,West,TEC-7069,Office Supplies,Binders,Binders Product 25,109.6,10,0.15,11.12
US-1640,2023-04-01,2023-04-02,First Class,CG-38986,Customer 120,Home Office,United States,City 64,Oregon,West,TEC-6947,Technology,Phones,Phones Product 5,526.71,6,0.1,74.99
US-1641,2022-10-15,2022-10-22,First Class,CG-84593,Customer 257,Consumer,United States,City 64,New York,East,TEC-3793,Furniture,Bookcases,Bookcases Product 71,406.22,7,0.0,48.04
US-1642,2022-07-18,2022-07-20,First Class,CG-84698,Customer 439,Home Office,United States,City 30,New York,East,TEC-9570,Office Supplies,Art,Art Product 94,60.7,3,0.0,2.44
US-1643,2022-10-08,2022-10-09,Same Day,CG-94012,Customer 345,Home Office,United States,City 84,Oregon,West,TEC-1849,Technology,Accessories,Accessories Product 42,132.76,9,0.2,23.29
US-1644,2023-03-19,2023-03-26,Standard Class,CG-39431,Customer 25,Corporate,United States,City 36,Nevada,West,TEC-7882,Furniture,Tables,Tables Product 69,134.5,6,0.25,-0.82
US-1645,2023-04-05,2023-04-12,Standard Class,CG-39573,Customer 354,Corporate,United States,City 55,North Carolina,South,TEC-2219,Furniture,Chairs,Chairs Product 32,358.29,2,0.25,64.39
US-1646,2022-07-21,2022-07-25,Same Day,CG-13148,Customer 304,Home Office,United States,City 81,Texas,Central,TEC-6477,Technology,Computers,Computers Product 33,498.79,2,0.0,95.73
US-1647,2022-09-11,2022-09-18,Second Class,CG-19556,Customer 398,Consumer,United States,City 77,Pennsylvania,East,TEC-8184,Technology,Computers,Computers Product 98,516.37,6,0.25,74.9
US-1648,2022-04-08,2022-04-11,Standard Class,CG-26716,Customer 32,Consumer,United States,City 57,California,West,TEC-1897,Office Supplies,Binders,Binders Product 39,145.95,1,0.2,14.97
US-1649,2023-09-18,2023-09-19,First Class,CG-59998,Customer 206,Home Office,United States,City 13,California,West,TEC-7735,Office Supplies,Binders,Binders Product 30,113.37,1,0.25,15.79
US-1650,2023-09-06,2023-09-11,Standard Class,CG-54514,Customer 334,Corporate,United States,City 87,Nevada,West,TEC-1425,Office Supplies,Art,Art Product 59,66.6,8,0.2,11.96
US-1651,2023-06-14,2023-06-20,Standard Class,CG-87710,Customer 405,Consumer,United States,City 25,New York,East,TEC-3064,Furniture,Bookcases,Bookcases Product 82,273.76,1,0.25,13.62
US-1652,2023-06-06,2023-06-08,Second Class,CG-28045,Customer 409,Home Office,United States,City 6,Alabama,South,TEC-1991,Furniture,Tables,Tables Product 17,380.48,10,0.2,16.76
US-1653,2022-11-16,2022-11-18,Same Day,CG-50458,Customer 309,Home Office,United States,City 44,Ohio,Central,TEC-5768,Office Supplies,Binders,Binders Product 48,101.41,9,0.1,12.11
US-1654,2022-01-09,2022-01-16,Standard Class,CG-65320,Customer 177,Consumer,United States,City 26,New York,East,TEC-4282,Office Supplies,Art,Art Product 82,154.29,9,0.25,22.91
US-1655,2022-07-26,2022-08-01,First Class,CG-85813,Customer 290,Home Office,United States,City 43,Virginia,East,TEC-5909,Technology,Computers,Computers Product 54,494.99,8,0.25,94.49
US-1656,2022-12-03,2022-12-09,Second Class,CG-40182,Customer 239,Corporate,United States,City 80,Georgia,South,TEC-4492,Technology,Phones,Phones Product 31,778.04,4,0.0,138.41
US-1657,2023-05-08,2023-05-11,Standard Class,CG-19664,Customer 184,Corporate,United States,City 4,North Carolina,South,TEC-2887,Office Supplies,Binders,Binders Product 19,100.52,3,0.0,4.15
US-1658,2022-10-25,2022-10-28,Second Class,CG-38697,Customer 454,Consumer,United States,City 34,Texas,Central,TEC-3855,Furniture,Chairs,Chairs Product 44,140.23,4,0.1,9.51
US-1659,2023-07-22,2023-07-23,Second Class,CG-59666,Customer 336,Consumer,United States,City 15,New York,East,TEC-6544,Technology,Phones,Phones Product 27,378.1,5,0.0,53.18
US-1660,2022-11-09,2022-11-16,Same Day,CG-18569,Customer 61,Home Office,United States,City 19,Ohio,Central,TEC-3142,Furniture,Chairs,Chairs Product 25,308.5,3,0.25,31.22
US-1661,2022-07-16,2022-07-17,Second Class,CG-80184,Customer 151,Home Office,United States,City 20,Ohio,Central,TEC-6368,Office Supplies,Binders,Binders Product 32,96.48,7,0.1,14.39
US-1662,2022-02-24,2022-03-03,Standard Class,CG-31945,Customer 261,Consumer,United States,City 50,Virginia,East,TEC-9342,Office Supplies,Binders,Binders Product 48,103.22,2,0.2,0.15
US-1663,2023-05-26,2023-06-01,Same Day,CG-74853,Customer 243,Home Office,United States,City 35,Pennsylvania,East,TEC-7569,Office Supplies,Binders,Binders Product 82,53.03,6,0.25,5.91
US-1664,2023-08-21,2023-08-25,Second Class,CG-50107,Customer 218,Consumer,United States,City 49,Florida,East,TEC-3575,Office Supplies,Paper,Paper Product 48,39.52,8,0.1,6.16
US-1665,2022-09-18,2022-09-21,Second Class,CG-86541,Customer 22,Corporate,United States,City 60,New York,East,TEC-9392,Office Supplies,Paper,Paper Product 80,176.54,8,0.25,34.09
US-1666,2022-12-11,2022-12-14,First Class,CG-60118,Customer 13,Corporate,United States,City 23,Alabama,South,TEC-8236,Furniture,Tables,Tables Product 30,267.98,6,0.2,37.42
US-1667,2022-09-29,2022-10-04,Standard Class,CG-46231,Customer 475,Corporate,United States,City 30,Texas,Central,TEC-2612,Office Supplies,Paper,Paper Product 16,107.43,9,0.25,10.72
US-1668,2022-03-15,2022-03-18,First Class,CG-34987,Customer 362,Consumer,United States,City 78,Pennsylvania,East,TEC-3258,Furniture,Chairs,Chairs Product 97,207.99,6,0.15,14.12
US-1669,2023-07-11,2023-07-18,Standard Class,CG-71866,Customer 335,Corporate,United States,City 66,Ohio,Central,TEC-3445,Furniture,Chairs,Chairs Product 51,241.77,7,0.2,20.99
US-1670,2022-08-22,2022-08-29,Same Day,CG-70476,Customer 175,Consumer,United States,City 11,Virginia,East,TEC-6129,Technology,Accessories,Accessories Product 25,532.11,9,0.25,79.9
US-1671,2023-03-16,2023-03-19,Second Class,CG-85695,Customer 448,Corporate,United States,City 17,Virginia,East,TEC-6006,Office Supplies,Binders,Binders Product 95,121.85,9,0.0,23.33
US-1672,2022-01-10,2022-01-16,Same Day,CG-80464,Customer 154,Consumer,United States,City 42,Ohio,Central,TEC-1380,Furniture,Bookcases,Bookcases Product 73,442.43,7,0.2,9.12
US-1673,2022-02-02,2022-02-03,Same Day,CG-34685,Customer 244,Corporate,United States,City 14,Michigan,Central,TEC-6387,Technology,Phones,Phones Product 73,10.0,4,0.2,1.97
US-1674,2023-04-08,2023-04-09,Same Day,CG-13517,Customer 96,Consumer,United States,City 26,Washington,West,TEC-2138,Office Supplies,Binders,Binders Product 50,31.66,9,0.1,3.37
US-1675,2022-10-18,2022-10-23,Standard Class,CG-32521,Customer 168,Corporate,United States,City 53,Texas,Central,TEC-7407,Technology,Phones,Phones Product 21,265.98,1,0.15,15.93
US-1676,2022-04-24,2022-05-01,Second Class,CG-27030,Customer 446,Home Office,United States,City 27,Alabama,South,TEC-6075,Technology,Accessories,Accessories Product 56,608.29,2,0.2,114.33
US-1677,2023-12-28,2024-01-03,Same Day,CG-46102,Customer 104,Home Office,United States,City 1,Pennsylvania,East,TEC-3337,Office Supplies,Binders,Binders Product 58,71.17,4,0.25,-2.52
US-1678,2022-03-07,2022-03-11,Standard Class,CG-21941,Customer 148,Home Office,United States,City 83,Pennsylvania,East,TEC-8476,Furniture,Bookcases,Bookcases Product 45,218.06,8,0.2,20.86
US-1679,2023-12-19,2023-12-24,Same Day,CG-70008,Customer 197,Corporate,United States,City 85,North Carolina,South,TEC-4005,Office Supplies,Binders,Binders Product 90,26.05,4,0.1,3.41
US-1680,2023-08-06,2023-08-09,Standard Class,CG-38476,Customer 466,Consumer,United States,City 64,Washington,West,TEC-7738,Technology,Computers,Computers Product 98,496.94,5,0.25,88.93
US-1681,2023-07-21,2023-07-25,Second Class,CG-43130,Customer 107,Home Office,United States,City 65,California,West,TEC-1731,Technology,Computers,Computers Product 60,523.92,6,0.2,53.1
US-1682,2022-01-28,2022-02-01,Standard Class,CG-11407,Customer 129,Corporate,United States,City 15,Alabama,South,TEC-3236,Technology,Accessories,Accessories Product 42,739.31,7,0.1,105.04
US-1683,2023-11-18,2023-11-24,Second Class,CG-67373,Customer 72,Consumer,United States,City 61,Alabama,South,TEC-5573,Office Supplies,Binders,Binders Product 21,98.63,2,0.25,6.31
US-1684,2022-06-24,2022-06-30,Same Day,CG-32079,Customer 40,Corporate,United States,City 86,Washington,West,TEC-1183,Technology,Accessories,Accessories Product 87,411.34,2,0.25,43.5
US-1685,2022-10-07,2022-10-09,Same Day,CG-16259,Customer 429,Consumer,United States,City 82,Illinois,Central,TEC-9566,Technology,Computers,Computers Product 83,465.41,1,0.25,109.64
US-1686,2023-11-10,2023-11-11,Standard Class,CG-16378,Customer 396,Home Office,United States,City 49,Nevada,West,TEC-4305,Office Supplies,Art,Art Product 32,31.4,5,0.2,0.73
US-1687,2023-01-19,2023-01-22,Second Class,CG-99123,Customer 343,Corporate,United States,City 9,California,West,TEC-4613,Technology,Phones,Phones Product 13,794.23,1,0.0,110.82
US-1688,2023-11-12,2023-11-19,First Class,CG-52294,Customer 288,Corporate,United States,City 81,New York,East,TEC-4105,Technology,Accessories,Accessories Product 80,366.19,9,0.0,73.97
US-1689,2022-08-01,2022-08-04,First Class,CG-32756,Customer 8,Consumer,United States,City 52,Georgia,South,TEC-6181,Office Supplies,Binders,Binders Product 2,69.72,4,0.0,16.0
US-1690,2023-02-03,2023-02-06,Standard Class,CG-18825,Customer 454,Home Office,United States,City 28,New York,East,TEC-7735,Technology,Computers,Computers Product 39,635.59,5,0.25,79.83
US-1691,2023-09-06,2023-09-12,Same Day,CG-98853,Customer 474,Consumer,United States,City 99,Pennsylvania,East,TEC-3177,Furniture,Chairs,Chairs Product 43,623.6,10,0.15,34.78
US-1692,2022-06-29,2022-07-04,Same Day,CG-60118,Customer 262,Consumer,United States,City 82,Michigan,Central,TEC-4808,Office Supplies,Art,Art Product 65,137.1,6,0.0,18.91
US-1693,2023-08-25,2023-08-27,Same Day,CG-41922,Customer 318,Home Office,United States,City 11,New York,East,TEC-1981,Office Supplies,Paper,Paper Product 18,165.09,2,0.15,35.28
US-1694,2023-01-19,2023-01-21,Same Day,CG-53082,Customer 69,Corporate,United States,City 36,Florida,East,TEC-6202,Furniture,Tables,Tables Product 83,304.8,4,0.0,15.2
US-1695,2022-02-10,2022-02-12,Second Class,CG-80688,Customer 28,Consumer,United States,City 86,Texas,Central,TEC-5068,Office Supplies,Binders,Binders Product 88,123.0,6,0.15,9.76
US-1696,2023-12-14,2023-12-15,Same Day,CG-19173,Customer 489,Consumer,United States,City 25,Tennessee,South,TEC-1853,Office Supplies,Paper,Paper Product 82,200.67,8,0.0,25.72
US-1697,2022-05-25,2022-05-27,Standard Class,CG-65868,Customer 372,Home Office,United States,City 60,Washington,West,TEC-6103,Technology,Phones,Phones Product 22,426.94,9,0.1,67.98
US-1698,2022-07-22,2022-07-26,Second Class,CG-45633,Customer 442,Corporate,United States,City 62,Florida,East,TEC-2310,Technology,Computers,Computers Product 47,230.57,5,0.25,23.38
US-1699,2023-02-12,2023-02-18,Same Day,CG-30431,Customer 420,Corporate,United States,City 62,Alabama,South,TEC-1324,Furniture,Chairs,Chairs Product 98,480.06,9,0.25,25.79
US-1700,2023-01-26,2023-01-30,Same Day,CG-50088,Customer 233,Home Office,United States,City 37,Illinois,Central,TEC-7146,Furniture,Chairs,Chairs Product 72,142.96,3,0.15,14.51
US-1701,2023-09-13,2023-09-15,Second Class,CG-10547,Customer 7,Home Office,United States,City 65,Illinois,Central,TEC-7131,Furniture,Chairs,Chairs Product 63,477.86,8,0.1,51.97
US-1702,2023-02-19,2023-02-20,Same Day,CG-15089,Customer 472,Corporate,United States,City 16,Michigan,Central,TEC-7304,Furniture,Tables,Tables Product 73,449.41,5,0.25,22.35
US-1703,2022-06-16,2022-06-22,Standard Class,CG-95315,Customer 198,Home Office,United States,City 55,Ohio,Central,TEC-5043,Technology,Computers,Computers Product 32,215.64,8,0.15,48.53
US-1704,2023-05-05,2023-05-11,Second Class,CG-43330,Customer 127,Corporate,United States,City 78,Washington,West,TEC-3644,Technology,Computers,Computers Product 2,435.46,10,0.2,59.86
US-1705,2022-04-30,2022-05-05,Second Class,CG-65436,Customer 85,Home Office,United States,City 55,Alabama,South,TEC-5143,Technology,Accessories,Accessories Product 89,765.64,10,0.0,136.14
US-1706,2022-11-06,2022-11-07,First Class,CG-28705,Customer 138,Home Office,United States,City 96,Tennessee,South,TEC-4432,Office Supplies,Art,Art Product 96,122.79,7,0.0,30.69
US-1707,2023-02-12,2023-02-13,Same Day,CG-78807,Customer 214,Corporate,United States,City 84,Washington,West,TEC-5724,Office Supplies,Binders,Binders Product 94,67.82,1,0.0,11.91
US-1708,2023-03-18,2023-03-22,Second Class,CG-75878,Customer 486,Home Office,United States,City 15,Illinois,Central,TEC-8383,Technology,Phones,Phones Product 73,511.4,3,0.1,83.58
US-1709,2022-08-06,2022-08-10,Standard Class,CG-93418,Customer 86,Consumer,United States,City 11,Washington,West,TEC-5802,Technology,Phones,Phones Product 11,805.69,5,0.2,141.31
US-1710,2023-01-22,2023-01-26,Same Day,CG-98185,Customer 390,Consumer,United States,City 13,Oregon,West,TEC-1155,Technology,Computers,Computers Product 8,607.66,10,0.1,123.73
